Accuracy,Sensitivity,Specificity,Classifier
0.7871720116618076,0.77022043764124,0.8041235856823752,RDA (QDA+reg)
0.7288629737609329,0.7020751022567184,0.7556508452651474,RDA (QDA+reg)
0.7551020408163265,0.7381578228162077,0.7720462588164453,RDA (QDA+reg)
0.7463556851311953,0.7197689749189474,0.7729423953434432,RDA (QDA+reg)
0.7900874635568513,0.7677469030024555,0.8124280241112471,RDA (QDA+reg)
