Accuracy,Sensitivity,Specificity,Classifier
0.7463556851311953,0.7506117341966588,0.7420996360657318,Logistic Regression
0.717201166180758,0.7222866383250823,0.7121156940364337,Logistic Regression
0.7667638483965015,0.7671790177669598,0.7663486790260431,Logistic Regression
0.7725947521865889,0.7754553066259989,0.7697341977471789,Logistic Regression
0.7988338192419825,0.7957509423361625,0.8019166961478025,Logistic Regression
