Accuracy,Sensitivity,Specificity,Classifier
0.8688046647230321,0.8569194006556341,0.8806899287904301,Random Forest
0.8600583090379009,0.8512962385335124,0.8688203795422894,Random Forest
0.8483965014577259,0.8419025407683665,0.8548904621470854,Random Forest
0.8367346938775511,0.8280752697417448,0.8453941180133573,Random Forest
0.880466472303207,0.876365810872192,0.8845671337342219,Random Forest
